anger,zorn,EN-GE
announce,bekannt geben,EN-GE
anybody,irgendjemand,EN-GE
apologize,entschuldigen,EN-GE
apple,apfel,EN-GE
approve,genehmigen,EN-GE
asleep,schlafend,EN-GE
assignment,zuordnung,EN-GE
assistant,assistent,EN-GE
attend,besuchen,EN-GE
award,vergeben,EN-GE
bathroom,badezimmer,EN-GE
bear,bär,EN-GE
bedroom,schlafzimmer,EN-GE
beer,bier,EN-GE
belong,gehören,EN-GE
bid,bieten,EN-GE
birthday,geburtstag,EN-GE
bitter,bitter,EN-GE
boot,boot,EN-GE
brilliant,genial,EN-GE
bug,fehler,EN-GE
camp,lager,EN-GE
candy,süßigkeiten,EN-GE
carpet,teppich,EN-GE
cat,katze,EN-GE
celebration,feier,EN-GE
champion,champion,EN-GE
championship,meisterschaft,EN-GE
channel,kanal,EN-GE
cheek,wange,EN-GE
client,klient,EN-GE
clock,uhr,EN-GE
comfort,komfort,EN-GE
commit,verpflichten,EN-GE
confident,zuversichtlich,EN-GE
conscious,bewusst,EN-GE
consequence,folge,EN-GE
cow,kuh,EN-GE
crack,riss,EN-GE
criticize,kritisieren,EN-GE
dare,wagen,EN-GE
dear,sehr geehrter,EN-GE
decent,anständig,EN-GE
delay,verzögern,EN-GE
departure,abreise,EN-GE
deserve,verdienen,EN-GE
destroy,zerstören,EN-GE
diamond,diamant,EN-GE
dirt,schmutz,EN-GE
disappointed,enttäuscht,EN-GE
drunk,betrunken,EN-GE
ear,ohr,EN-GE
embarrassed,verlegen,EN-GE
empty,leer,EN-GE
engineer,ingenieur,EN-GE
entrance,eingang,EN-GE
fault,fehler,EN-GE
female,weiblich,EN-GE
fortune,vermögen,EN-GE
friendship,freundschaft,EN-GE
funeral,beerdigung,EN-GE
gene,gen,EN-GE
girlfriend,freundin,EN-GE
grass,gras,EN-GE
guilty,schuldig,EN-GE
guy,kerl,EN-GE
hat,hut,EN-GE
hell,hölle,EN-GE
hesitate,zögern,EN-GE
highlight,markieren,EN-GE
honestly,ehrlich,EN-GE
hurry,eile,EN-GE
illustrate,veranschaulichen,EN-GE
incident,vorfall,EN-GE
indication,indikation,EN-GE
inevitable,unvermeidlich,EN-GE
inform,informieren,EN-GE
intention,absicht,EN-GE
invite,einladen,EN-GE
island,insel,EN-GE
joke,witz,EN-GE
jury,jury,EN-GE
kiss,kuss,EN-GE
lady,dame,EN-GE
leg,bein,EN-GE
lip,lippe,EN-GE
lonely,einsam,EN-GE
mad,wütend,EN-GE
manufacturing,herstellung,EN-GE
marry,heiraten,EN-GE
mate,kamerad,EN-GE
midnight,mitternacht,EN-GE
motor,motor-,EN-GE
neat,ordentlich,EN-GE
negotiation,verhandlung,EN-GE
nerve,nerv,EN-GE
nervous,nervös,EN-GE
nowhere,nirgends,EN-GE
obligation,verpflichtung,EN-GE
odd,ungerade,EN-GE
ok,ok,EN-GE
passage,passage,EN-GE
passenger,passagier,EN-GE
pen,stift,EN-GE
persuade,überzeugen,EN-GE
pizza,pizza,EN-GE
platform,plattform,EN-GE
poet,dichter,EN-GE
pollution,verschmutzung,EN-GE
pop,pop,EN-GE
pour,gießen,EN-GE
pray,beten,EN-GE
pretend,so tun als ob,EN-GE
previously,vorher,EN-GE
pride,stolz,EN-GE
priest,priester,EN-GE
prize,preis-,EN-GE
promise,versprechen,EN-GE
propose,vorschlagen,EN-GE
punch,schlagen,EN-GE
quit,verlassen,EN-GE
recognition,anerkennung,EN-GE
remarkable,bemerkenswert,EN-GE
remind,erinnern,EN-GE
reply,antworten,EN-GE
representative,vertreter,EN-GE
reputation,ruf,EN-GE
resident,einwohner,EN-GE
resist,widerstehen,EN-GE
resort,erholungsort,EN-GE
ring,ring,EN-GE
rip,ruhe in frieden,EN-GE
roof,dach,EN-GE
rope,seil,EN-GE
rub,reiben,EN-GE
sail,segel,EN-GE
scheme,schema,EN-GE
script,skript,EN-GE
shall,soll,EN-GE
shirt,hemd,EN-GE
silly,albern,EN-GE
sir,herr,EN-GE
slight,leicht,EN-GE
smart,smart,EN-GE
smile,lächeln,EN-GE
sock,socke,EN-GE
speaker,redner,EN-GE
spell,buchstabieren,EN-GE
station,station,EN-GE
stranger,fremder,EN-GE
stretch,strecken,EN-GE
stupid,blöd,EN-GE
submit,einreichen,EN-GE
substantial,erheblich,EN-GE
suppose,annehmen,EN-GE
surgery,chirurgie,EN-GE
suspicious,verdächtig,EN-GE
sympathy,sympathie,EN-GE
tale,geschichte,EN-GE
tall,hoch,EN-GE
tear,träne,EN-GE
temporary,vorübergehend,EN-GE
throat,kehle,EN-GE
tiny,sehr klein,EN-GE
toe,zehe,EN-GE
tomorrow,morgen,EN-GE
tower,turm,EN-GE
trainer,trainer,EN-GE
translate,übersetzen,EN-GE
truck,lkw,EN-GE
uncle,onkel,EN-GE
wake,aufwachen,EN-GE
weekly,wöchentlich,EN-GE
whoever,wer auch immer,EN-GE
witness,zeuge,EN-GE
wrap,wickeln,EN-GE
yesterday,gestern,EN-GE
